category,class_1,class_2,title,description,priority,man-hour,man-hours,volume,uuid,parent,done,exclude,days,start_date,end_date
code-index,elasticsearch,Backend,elasticsearch udemy 2,,20,3,#VALUE!,1,Loading...,,,,
code-index,elasticsearch,Backend,elasticsearch実践ガイド,,20,3,#VALUE!,1,Loading...,,,,
code-index,elasticsearch,Backend,設計,,20,1,#VALUE!,1,Loading...,,,,
code-index,elasticsearch,Backend,対象エンティティをコマンドSAVE,"files, klasses, attributes, codes, memos, stocks, tables, fields",20,1,#VALUE!,1,Loading...,,,,
code-index,elasticsearch,Backend,対象エンティティイベント発火時SAVE,,20,1,#VALUE!,1,Loading...,,,,
code-index,login,Backend,ログイン機能,,10,1,#VALUE!,1,Loading...,,,,
code-index,user,Backend,ユーザー登録機能,,10,1,#VALUE!,1,Loading...,,,,
code-index,all,Frontend,フロントエンド環境構築,,20,1.5,#VALUE!,1,Loading...,,,,
code-index,search,Frontend,一つの検索窓で各エンティティに対して検索結果を表示するスタイル,,20,2,#VALUE!,1,Loading...,,,,
code-index,search,Frontend,各エンティティの検索＆検索結果ページを用意？,,3,2,#VALUE!,1,Loading...,,,,
code-index,files,Frontend,フォルタツリー表示,,20,1,#VALUE!,1,Loading...,,,,
code-index,klasses,Frontend,クラス表示,,20,0.5,#VALUE!,1,Loading...,,,,
code-index,attributes,Frontend,プロパティ、メソッド、ファンクション表示,,20,0.5,#VALUE!,1,Loading...,,,,
code-index,codes,Frontend,コード表示,行ラインを表示,20,1,#VALUE!,1,Loading...,,,,
code-index,login,Frontend,ログイン,,5,1,#VALUE!,1,Loading...,,,,
code-index,user,Frontend,ユーザー登録,,5,1,#VALUE!,1,Loading...,,,,
code-index,memos,Frontend,メモCRUD,,15,1.5,#VALUE!,1,Loading...,,,,
code-index,memos,Backend,自分のメモ一覧,,1,0.25,#VALUE!,1,Loading...,,,,
code-index,memos,Frontend,自分のメモ一覧,,1,0.25,#VALUE!,1,Loading...,,,,
code-index,memos,Frontend,全員のメモ一覧,,15,0.25,#VALUE!,1,Loading...,,,,
code-index,stocks,Frontend,ストックCRUD,,1,2.5,#VALUE!,1,Loading...,,,,
code-index,stocks,Backend,自分のストック一覧,,1,0.25,#VALUE!,1,Loading...,,,,
code-index,stocks,Frontend,自分のストック一覧,,1,0.25,#VALUE!,1,Loading...,,,,
code-index,stocks,Frontend,全員のストック一覧,,1,0.25,#VALUE!,1,Loading...,,,,
code-index,notes,Frontend,ノートCRUD,,1,1,#VALUE!,1,Loading...,,,,
code-index,notes,Backend,自分のノート一覧,,1,0.25,#VALUE!,1,Loading...,,,,
code-index,notes,Frontend,自分のノート一覧,,1,0.25,#VALUE!,1,Loading...,,,,
code-index,notes,Frontend,全員のノート一覧,,1,0.25,#VALUE!,1,Loading...,,,,
book,infrastructure,aws,AWS定番業務システム14パターン設計ガイド,,1,5,,,b9c80c2a-ab3e-4fbe-91a0-b4eca3d1b415,,,,
book,infrastructure,aws,AWSエンタープライズ基板設計の基本,,1,5,,,Loading...,,,,
book,computer science,network,ネットワークの基本,,1,5,,,Loading...,,,,
book,design,ui,はじめてのUIデザイン,,1,5,,,Loading...,,,,
book,finance,stock,ほんとうの株の仕組み,,1,5,,,Loading...,,,,
book,finance,finance,ギモンから逆引き決算書の読み方,,1,5,,,Loading...,,,,
book,development,system design,ドメイン駆動設計入門,,1,5,,,Loading...,,,,
book,computer science,network,Web配信の技術,,1,5,,,Loading...,,,,
book,acounting,bookkeeper,おもしろいほどわかる200万人のための簿記,,1,5,,,Loading...,,,,
book,acounting,accouting,日本一やさしくて使える会計の本,,1,5,,,Loading...,,,,
book,finance,stock,株とpython,,1,5,,,Loading...,,,,
book,logistics,logistics,エンジニアが学ぶ物流システムの知識と技術,,1,5,,,Loading...,,,,
book,education,english,english for everyone idioms,,1,5,,,Loading...,,,,
book,education,english,english for everyone vocabulary,,1,5,,,Loading...,,,,
book,education,english,english for everyone level 1,,1,5,,,Loading...,,,,
book,education,english,english for everyone level 2,,1,5,,,Loading...,,,,
book,education,english,english for everyone level 3,,1,5,,,Loading...,,,,
book,education,english,english for everyone level 4,,1,5,,,Loading...,,,,
book,design,design,デザインのネタ帳,,1,5,,,Loading...,,,,
book,design,design,けっきょく、よはく,,1,5,,,Loading...,,,,
book,design,design,ほんとに、フォント,,1,5,,,Loading...,,,,
book,design,design,あたらしい、あしらい,,1,5,,,Loading...,,,,
book,programming,go,プログラミングGo実践入門,,1,5,,,Loading...,,,,
book,finance,finance,エンジニアが学ぶ金融システムの知識と技術,,1,5,,,Loading...,,,,
book,development,system design,実践ドメイン駆動設計DDDの実践入門,,1,5,,,Loading...,,,,
book,development,system design,実践ドメイン駆動設計,,1,5,,,Loading...,,,,
book,development,db,達人に学ぶDB設計,,1,5,,,Loading...,,,,
book,development,linux,シェル芸に効くAWK処方箋,,1,5,,,Loading...,,,,
book,programming,go,スターティングGo言語,,1,5,,,Loading...,,,,
book,development,system design,Data Model Patterns,,1,5,,,Loading...,,,,
book,Computer science,network,Web技術の基本,,1,5,,,Loading...,,,,
book,development,system design,エリック・エヴァンスのドメイン駆動設計,,1,5,,,Loading...,,,,
book,development,refactoring,code compoelete 上,,1,5,,,Loading...,,,,
book,development,refactoring,code compoelete 下,,1,5,,,Loading...,,,,
book,development,db,できるMySQL,,1,5,,,Loading...,,,,
video,statistics,,いちばん理解できる統計学ベーシック講座その１【確率分布・推定・検定】,,10,0.75,#REF!,,1b4fb9fe-1781-4fed-a7d6-76074910fc90,,1,,
video,statistics,,いちばん理解できる統計学ベーシック講座その２【相関分析・回帰分析】,,10,0.75,#REF!,,Loading...,,,,
video,investment,,株式投資で本当のテクニカル分析ができるようになる,,10,0.5,#REF!,,Loading...,,1,,
video,elasticsearch,,Elasticsearch 7 and the Elastic Stack: In Depth and Hands On,,15,2.5,#REF!,,Loading...,,,,
video,algorithm,,【キカガク流】プログラミング力向上のためのPythonで学ぶアルゴリズム論（前編）,,5,0.5,#REF!,,Loading...,,,,
video,account,,専門書で失敗する前に観てほしい！『企業当てクイズ』で損益計算書と貸借対照表に興味が出るコース,,5,0.4,#REF!,,Loading...,,,,
video,investment,,現役シリコンバレーエンジニアが教えるPythonでFXのシストレFintechアプリの開発,,0,1,#REF!,,Loading...,,,,
video,python,,The Complete Python Masterclass: Learn Python From Scratch,,3,5,#REF!,,Loading...,,,,
